delta,k,avg_er,rateleap,mean Seq512_32 V-cheby-aggres-L1-trunc,512,544,576,608,640,672,704,736,512,544,576,608,640,672,704,736
l-1-0-1d,1.0,2.645398722,0.3916997176173659,0.01052,0.0,-1.47251995915,4.557144317739,-3.712596436088,0.41710154609,2.62257456943,-4.80124457755,5.52678183316,2.700150301924927,2.9522819227983295,2.2752712217290583,2.7810513415850755,2.722184067902072,2.3952286126821796,2.994665841639118,2.3423564660941603
l-1-0-1d,1.2,1.881288523,0.38208002821379417,0.01058,0.0,-1.439909491597,4.447805779958,-3.620914932246,0.407255009886,2.558869855036,-4.689263737888,5.396944286064,1.9193260439160544,2.094402006077787,1.6242376228940176,1.9754799063535817,1.9346412490430864,1.7075749873684285,2.1238253017897275,1.6708210701168014
l-1-0-1d,1.25,1.784307536,0.3707406269944478,0.01061,0.0,-1.401554048051,4.319188402984,-3.513282653106,0.396033276753,2.483958699504,-4.557756837373,5.244072865751,1.8193666051808688,1.9807134448825598,1.547404710570209,1.8711113850886463,1.833485364918404,1.6242171952465603,2.007826699443538,1.5903348811238005
l-1-0-1d,1.3,1.702886987,0.35861990354458245,0.01061,0.0,-1.360273176105,4.181490228609,-3.398237419758,0.383994533979,2.403804378057,-4.416711302951,5.080208217988,1.7353054955417386,1.884475481239578,1.4838531345851536,1.7831392391161889,1.748361535196761,1.554877980664887,1.9095403380621203,1.523542694300864
l-1-0-1d,1.5,3.396407613,0.35623864265146,-3.02291,0.0,9.47718400312,4.55713947517,-3.71258505313,-12.511091095371,16.214037517337,8.25372832955,-23.358657264157,5.244243897007458,2.9522877505841354,2.2752763428817873,2.7810558895542083,5.283378447835961,2.3952322483224853,1.6315273936583246,4.608258933884354
l-1-0-1d,1.75,3.629972042,0.37186880460547195,0.01057,0.0,-1.405946077393,4.332790297247,-3.524780758459,0.397975777578,2.491856497657,-4.572542458647,5.260332065201,3.701468639046609,4.03079900108218,3.1465581312630166,3.807163028776786,3.730233421504177,3.303203395666152,4.086167422598108,3.2341832988990133
l-1-0-1d,2.0,2.64539945,0.3917002353810695,0.01052,0.0,-1.472518652257,4.557143505632,-3.712594610133,0.417102026532,2.622574396476,-4.801243102572,5.526781192979,2.700151368707986,2.952282855285218,2.2752720459953975,2.781052074523671,2.72218471824236,2.395229205123594,2.9946663768647186,2.342356951391758
l-1-0-1d,2.2,2.150769895,0.39854383424688833,0.01050,0.0,-1.495216963813,4.634294904854,-3.777274930134,0.423512645545,2.667553166695,-4.879548676018,5.618258395719,2.196028223182702,2.4043926580155435,1.8448692219867282,2.2628727898972865,2.2142456767298837,1.9440266918039784,2.4394146597852338,1.9003092360165987
l-1-0-1d,2.25,2.069817486,0.3957976770644184,0.01052,0.0,-1.48601443261,4.603197584987,-3.751175097626,0.420788728769,2.64942553741,-4.847833910694,5.581378639933,2.1130888293603247,2.312293386864824,1.7773586676127895,2.1769917261464586,2.130507771165942,1.8721629769543084,2.3457747800181603,1.8303617516326338
l-1-0-1d,2.5,2.903793424,2.6359468052067343,0.41697,0.0,5.574700617554,11.301934311006,-3.513279393719,-15.628611802865,11.369008582465,-13.856678899854,23.714429413403,4.139374000693258,2.952287968139106,1.5474057416221554,1.871112302091124,4.1710844170790935,2.3952323933708866,4.563515082266132,1.5903354871134738
