delta,k,avg_er,rateleap,mean Seq512_32 V-cheby-aggres-L1-trunc,512,544,576,608,640,672,704,736,512,544,576,608,640,672,704,736
l-1-1-1d,1.0,0.000000008,0.04928388464553622,-0.64822,0.0,0.803186315811,2.296383814862,-1.582896243575,0.655415545394,-2.781579498885,2.326043024017,-1.858072308386,8.383676062616525e-09,7.98523029831851e-09,7.002981354676008e-09,7.62871004655488e-09,7.376507920527602e-09,8.448712522229736e-09,7.582223600938863e-09,8.235063682693831e-09
l-1-1-1d,1.1,0.008264470,1.5757310082007985e-07,-0.00000,0.0,2.700087e-06,-7.55677e-07,9.08674e-07,1.44492e-07,-3.103449e-06,2.169445e-06,-1.560345e-06,0.008264471147352634,0.00826446979452719,0.00826447015149677,0.008264469745467622,0.008264469684215556,0.008264470935603457,0.008264470101531435,0.00826447067475594
l-1-1-1d,1.2,0.027777785,4.595883304162103e-08,-0.00000,0.0,7.87517e-07,-2.20396e-07,2.65041e-07,4.2133e-08,-9.05175e-07,6.32749e-07,-4.55095e-07,0.02777778595116457,0.027777784624971463,0.027777784974901736,0.027777784576845665,0.02777778451681375,0.02777778574358191,0.02777778492592893,0.027777785487866854
l-1-1-1d,1.25,0.040000008,3.151429583441216e-08,-0.00000,0.0,1.22839e-07,2.91343e-07,1.81738e-07,-4.51677e-07,-7.26838e-07,5.02829e-07,2.86823e-07,0.0400000080706438,0.0400000077727601,0.04000000710665221,0.04000000671360951,0.04000000764032957,0.040000009058831276,0.04000000812316731,0.040000007613175265
l-1-1-1d,1.3,0.053254446,2.334376812033925e-08,-0.00000,0.0,9.0982e-08,2.15819e-07,1.34624e-07,-3.34583e-07,-5.3839e-07,3.72461e-07,2.12462e-07,0.0532544458290351,0.05325444553529686,0.053254444878356434,0.05325444449073094,0.05325444540467644,0.053254446803572074,0.05325444588083801,0.05325444537788571
l-1-1-1d,1.4,0.081632661,1.4772612617841695e-08,-0.00000,0.0,5.7576e-08,1.36575e-07,-1.3066e-07,1.5799e-08,-3.40709e-07,2.35703e-07,1.3445e-07,0.08163266078186937,0.08163266049692877,0.08163265985967251,0.08163266043636126,0.08163266037020862,0.08163266172720773,0.0816326608321123,0.0816326603442316
l-1-1-1d,1.5,0.111111118,1.0504780432425912e-08,-0.00000,0.0,4.0943e-08,9.7121e-08,-9.2916e-08,1.1238e-08,-2.4228e-07,1.67605e-07,9.5609e-08,0.11111111858393038,0.11111111830813673,0.11111111769132712,0.11111111824951843,0.11111111818547208,0.11111111949890357,0.11111111863256977,0.11111111816034785
l-1-1-1d,1.6,0.062500846,2.7210907100368854e-05,0.00002,0.0,3.6103542e-05,3.2198734e-05,2.8465847e-05,2.5793503e-05,2.2859394e-05,2.1505682e-05,1.9525306e-05,0.06250120230716477,0.06250106550695879,0.06250095047831941,0.06250085428510278,0.062500771594417,0.06250070188649552,0.06250063935803198,0.06250058511160972
l-1-1-1d,1.7,0.031143362,9.671719332523159e-05,0.00008,0.0,0.0001282485,0.00011420991,0.000102063368,9.1046621e-05,8.2740887e-05,7.5907625e-05,6.8379683e-05,0.031143992733161985,0.03114375058903563,0.031143547281510045,0.031143375423085266,0.03114322998133525,0.031143104258193163,0.031142994285113416,0.031142899623091337
l-1-1-1d,1.75,0.020409923,0.00017407340435262656,0.00015,0.0,0.000231628807,0.000204586443,0.000183646001,0.000164989414,0.000147956825,0.00013648499,0.000123184049,0.02041066760656261,0.020410380993635513,0.020410142319370966,0.020409939663400725,0.02040976693786234,0.02040961960359759,0.020409490017540027,0.020409378260619532
l-1-1-1d,1.8,0.012347674,0.00032634850882806357,0.00028,0.0,0.000434035139,0.000383628044,0.000344232841,0.000309320758,0.000277659436,0.00025571333,0.000231087544,0.012348518546713531,0.012348193621750998,0.012347922858833401,0.012347693044973365,0.012347497137032957,0.012347329866011633,0.012347182985665612,0.01234705615298363
l-1-1-1d,1.9,0.002772469,0.001738066500173648,0.00151,0.0,0.002304686008,0.002050791271,0.001827626317,0.001648522707,0.00148167295,0.001361846229,0.001232710987,0.0027734784596929692,0.0027730909743626853,0.0027727659317559133,0.002772491955324044,0.002772257528415762,0.0027720571262061936,0.002771881513334892,0.002771729628988645
l-1-1-1d,1.95,0.000660010,0.007796669235167223,0.00678,0.0,0.010328917959,0.009194490847,0.008198998499,0.007396837247,0.006652696346,0.006111949948,0.005536461442,0.0006610881174563242,0.0006606742824224063,0.0006603271612212935,0.0006600345049997166,0.0006597841300291019,0.0006595700079929601,0.000659382500425111,0.0006592202427523223
l-1-1-1d,2.0,0.000002691,1.9954295570794984,1.99278,0.0,1.999175375731,2.002484178989,1.992517469888,1.997719888014,1.985320568515,2.002685951129,1.985650454477,3.830545818745348e-06,3.393317489584221e-06,3.0263256713630737e-06,2.7172473141654657e-06,2.4526025270539136e-06,2.226176634280562e-06,2.028143045458317e-06,1.85680070548785e-06
l-1-1-1d,2.1,0.002270502,0.0026060875258334245,0.00227,0.0,0.00345459532,0.00307355684,0.002741206765,0.002471643872,0.00222426361,0.002040269993,0.001849792643,0.00227174116734184,0.0022712654383774894,0.0022708664583443064,0.0022705299194544525,0.002270242082740257,0.0022699957244730596,0.002269780281703448,0.002269593653189694
l-1-1-1d,2.2,0.008267575,0.0007612194489663157,0.00066,0.0,0.001010957253,0.000895322228,0.000802521098,0.000721519234,0.000649474595,0.000595358316,0.00053998727,0.008268893483757733,0.008268386707892778,0.008267963582389397,0.008267604842523488,0.008267298871583456,0.00826703690179812,0.008266807940468485,0.008266609511468815
l-1-1-1d,2.25,0.012348867,0.0005220413198337025,0.00045,0.0,0.000693286507,0.000614036289,0.000550352373,0.00049480952,0.00044545893,0.000408242571,0.000370338324,0.012350217285453772,0.012349698213860475,0.012349264779905568,0.01234889732035922,0.012348583904255174,0.01234831552287198,0.012348081012672268,0.012347877737874447
l-1-1-1d,2.5,0.040003443,0.00017404192553235252,0.00015,0.0,0.000230671743,0.000205180033,0.000183464307,0.000164480096,0.000148471252,0.000136120165,0.000124094928,0.040004900438219346,0.0400043409981151,0.04000387183934563,0.04000347502669646,0.040003137529763436,0.040002847750614565,0.04000259444089485,0.040002373777661325
l-1-1-1d,2.75,0.008270150,0.001392234860237826,0.00121,0.0,0.001846920204,0.001638282199,0.001467170581,0.001319624295,0.001190546739,0.001087185858,0.000988996568,0.008272561677274613,0.008271635460003462,0.008270860926990701,0.00827020486005132,0.00826964508638364,0.008269164741701675,0.008268746531802502,0.008268383023860836
l-1-1-1d,3.0,0.000007168,1.999858457764972,1.99876,0.0,2.001514412127,2.002653090195,1.998813858132,2.0006878222,1.995947717637,2.002410784574,1.99594142009,1.0207491202145442e-05,9.041099815538246e-06,8.06321494797007e-06,7.237255375641545e-06,6.531392540568807e-06,5.925336961261849e-06,5.398306943872555e-06,4.939984835143722e-06
